,State Code,State Name,Year,Avg Rice Area (1000 ha),Avg Rice Production (1000 tons),Avg Rice Yield (Kg/ha),Avg Wheat Area (1000 ha),Avg Wheat Production (1000 tons),Avg Wheat Yield (Kg/ha),Avg Maize Area (1000 ha),Avg Maize Production (1000 tons),Avg Maize Yield (Kg/ha),Avg Chickpea Area (1000 ha),Avg Chickpea Production (1000 tons),Avg Chickpea Yield (Kg/ha),Avg Groundnut Area (1000 ha),Avg Groundnut Production (1000 tons),Avg Groundnut Yield (Kg/ha),Total State Nitrogen Consumption (tons),Total State Phosphate Consumption (tons),Total State Potash Consumption (tons),Total State Consumption (tons),Rice Production per Ton Fertilizer,Wheat Production per Ton Fertilizer,Maize Production per Ton Fertilizer,Chickpea Production per Ton Fertilizer,Groundnut Production per Ton Fertilizer,RICE_IRRIGATED_AREA_(1000_ha),WHEAT_IRRIGATED_AREA_(1000_ha),MAIZE_IRRIGATED_AREA_(1000_ha),CHICKPEA_IRRIGATED_AREA_(1000_ha),GROUNDNUT_IRRIGATED_AREA_(1000_ha),Annual_Rainfall
0,1,Andhra Pradesh,2000,244.9790909,730.97,2812.86,0.136363636,0.077272727,156.8145455,7.125454545,27.35272727,3590.452727,15.10909091,18.53090909,1484.559091,146.4545455,167.8636364,1341.372727,787410,366772,147049,1301228,0.561753974,5.94E-05,0.021020703,0.014241093,0.129004015,234.186,0.036,3.15,0.117,16.117,992.3
1,1,Andhra Pradesh,2001,228.6690909,711.2445455,2898.49,0.148181818,0.101818182,284.1209091,5.290909091,24.64818182,4428.016364,22.30363636,29.00727273,1507.446364,132.1836364,90.92272727,1345.175455,707050,352767,163402,1223218,0.581453629,8.32E-05,0.020150277,0.023713903,0.074330763,220.777,0.041,2.621,0.185,13.721,1009.3
2,1,Andhra Pradesh,2002,169.7272727,483.1818182,2521.583636,0.090909091,0.181818182,90.90909091,6.818181818,29.36363636,3255.307273,30.09090909,28.18181818,423.4481818,116,60,1078.6,616975,284104,152142,1053218,0.458767148,0.000172631,0.027879923,0.02675782,0.056968263,162.006,0.037,3.704,0.258,11.123,703.2
3,1,Andhra Pradesh,2003,177.9390909,550.3718182,2697.104545,0.104545455,0.030909091,77.00272727,11.01909091,44.99818182,3377.17,30.41272727,32,1105.44,117.9318182,69.32,1182.018182,656864,301271,170404,1128536,0.487686541,2.74E-05,0.039873058,0.028355321,0.061424713,169.485,0.044,6.365,0.293,12.152,1096.8
4,1,Andhra Pradesh,2004,202.5172727,672.06,3121.2,0.070909091,0.016363636,41.95818182,11.34,64.74818182,4626.862727,24.40727273,25.58,1076.540909,149.6509091,131.1063636,1480.26,734017,366667,204411,1305094,0.514951413,1.25E-05,0.049611891,0.019600121,0.10045741,194.609,0.038,6.792,0.223,12.494,873.6
5,1,Andhra Pradesh,2005,229.1563636,662.6118182,2713.673636,0.099090909,0.059090909,165.1409091,10.89363636,67.96363636,5656.499091,29.16727273,47.49909091,1558.58,152.3645455,100.8118182,1577.540909,875064,424317,223576,1522958,0.435082135,3.88E-05,0.044626074,0.031188707,0.066194746,222.988,0.035,6.861,0.292,13.459,1221.6
6,1,Andhra Pradesh,2006,226.2627273,692.4,2945.995455,0.080909091,0.021818182,78.65,12.22181818,75.96818182,5714.56,45.51272727,46.74818182,1196.979091,104.9963636,47.63909091,1451.610909,849793,426510,204163,1480468,0.467689947,1.47E-05,0.051313626,0.031576624,0.0321784,219.133,0.025,8.371,0.219,11.698,1159.6
7,1,Andhra Pradesh,2007,234.3281818,807.3109091,3273.420909,0.083636364,0.029090909,94.11818182,16.47454545,114.81,6290.12,46.57181818,68.12090909,1149.707273,144.4009091,205.1690909,1747.807273,898082,434233,263548,1595861,0.505877961,1.82E-05,0.071942356,0.042685992,0.128563259,227.107,0.035,11.894,0.162,14.717,1099.2
8,1,Andhra Pradesh,2008,245.0663636,807.3281818,3053.298182,0.093636364,0.064545455,235.3036364,22.84818182,178.0436364,6438.663636,44.30818182,60.91363636,1355.705455,142.3381818,59.78090909,1412.995455,985993,525329,305684,1817007,0.444317596,3.55E-05,0.097987315,0.033524162,0.032900759,237.896,0.039,17.042,0.129,12.463,1107.5
9,1,Andhra Pradesh,2009,211.4309091,688.1,3064.878182,0.071818182,0.039090909,213.04,19.39818182,126.8354545,5955.252727,47.76727273,61.02272727,1318.651818,98.88727273,58.88909091,1527.569091,1022094,564604,309135,1895832,0.362954101,2.06E-05,0.066902265,0.032187835,0.031062399,205.795,0.029,15.743,0.174,12.745,790.5
10,1,Andhra Pradesh,2010,252.0345455,721.19,2726.732727,0.068181818,0.097272727,523.1018182,21.22,171.3154545,6981.683636,43.16545455,51.92181818,1196.203636,129.6481818,100.5290909,1508.085455,1081871,628283,305375,2015528,0.35781691,4.83E-05,0.084997804,0.025760901,0.049877298,245.081,0.027,16.865,0.615,12.205,1712.4
11,1,Andhra Pradesh,2011,213.3009091,704.0154545,3143.25,0.029090909,0.032727273,303.7190909,24.76545455,160.29,6014.424545,43.62636364,40.71454545,1027.846364,103.2436364,52.96272727,1540.305455,1111319,618180,214752,1944252,0.362100929,1.68E-05,0.082443017,0.020940982,0.02724067,206.437,0.014,19.146,1.255,12.404,861.9
12,1,Andhra Pradesh,2012,200.8409091,623.8863636,3089.744545,0.04,0.051818182,228.0627273,28.10363636,173.72,5808.445455,51.70636364,54.37909091,1234.492727,105.2272727,70.86727273,1629.691818,992883,440427,170890,1604195,0.388909306,3.23E-05,0.108291074,0.033898055,0.044176221,194.712,0.017,21.299,0.959,13.791,1318.4
13,1,Andhra Pradesh,2013,234.8581818,726.6772727,2989.978182,0.030909091,0.022727273,218.8554545,32.01181818,201.2281818,6104.06,42.94545455,58.91181818,1468.969091,106.9463636,80.12,1779.636364,1135122,461214,183922,1780259,0.408186265,1.28E-05,0.113033093,0.033091712,0.045004688,228.577,0.014,24.522,0.527,12.168,1120.5
14,1,Andhra Pradesh,2014,217.6336364,768.69,3375.668182,0.029090909,0.023636364,176.4309091,27.57272727,176.19,5952.670909,31.07090909,35.54454545,1574.374545,79.46545455,44.77545455,1901.014545,1076573,443588,218667,1738828,0.442073627,1.36E-05,0.101326871,0.020441668,0.025750364,211.229,0.005,21.012,0.317,8.558,874.9
15,1,Andhra Pradesh,2015,196.4354545,683.4809091,3312.248182,0.014545455,0.01,110.39,21.15,128.3354545,5368.857273,42.83,45.43545455,1415.014545,70.42909091,72.77818182,2129.088182,1022968,489719,185460,1698145,0.402486778,5.89E-06,0.075573908,0.026755933,0.04285746,189.718,0.001,15.905,0.154,11.3,1010.9
16,1,Andhra Pradesh,2016,191.3654545,727.4854545,3594.392727,0.002727273,0.006363636,392.0454545,22.75363636,150.2645455,6051.683636,36.09727273,34.63909091,1206.640909,92.07363636,54.79272727,2031.241818,982873,479192,224903,1686968,0.431238443,3.77E-06,0.089073738,0.020533342,0.032480004,185.036,0,16.774,1.091,11.425,908.9
17,1,Andhra Pradesh,2017,201.6527273,769.2127273,3556.952727,0.004545455,0.003636364,441.0718182,30.59363636,211.4454545,7010.646364,47.30727273,53.55727273,1191.14,66.77909091,95.23727273,2371.747273,919688,423413,220928,1564029,0.491814875,2.32E-06,0.135192797,0.034243146,0.060892268,195.511,0.003,23.44,1.597,11.074,892.7
285,17,Assam,2000,264.617,399.848,1549.38,6.932,8.572,1181.378,2.028,1.493,689.57,0.266,0.133,418.744,0,0,0,73579,36328,30710,140617,2.843525321,0.060959912,0.010617493,0.000945832,0,0,0,0,0,0,2487
286,17,Assam,2001,253.643,385.424,1562.55,7.225,8.532,1205.233,1.964,1.395,640.205,0.249,0.131,433.607,0,0,0,75580,41626,35745,152951,2.519918144,0.055782571,0.009120568,0.000856483,0,0,0,0,0,0,2178.4
287,17,Assam,2002,254.073,373.781,1507.043,6.91,7.791,1052.272,1.982,1.421,648.883,0.239,0.122,453.695,0,0,0,86291,46137,42473,174901,2.137100417,0.0445452,0.008124596,0.000697537,0,0,0,0,0,0,2392.7
288,17,Assam,2003,252.986,388.095,1541.929,6.998,7.457,1059.075,1.957,1.406,643.752,0.242,0.124,429.287,0,0,0,90372,51487,46985,188844,2.055108979,0.039487619,0.007445299,0.000656627,0,0,0,0,0,0,2434.1
289,17,Assam,2004,238.374,346.217,1501.172,6.394,6.809,984.132,1.922,1.386,652.562,0.216,0.109,433.424,0,0,0,74526,50924,37044,162494,2.130644824,0.041903086,0.008529546,0.000670794,0,0,0,0,0,0,2994.3
290,17,Assam,2005,238.393,349.841,1497.531,4.923,5.287,1021.989,1.885,1.368,657.416,0.203,0.102,422.061,0,0,0,93616,54997,48567,197180,1.774221523,0.026813064,0.006937823,0.000517294,0,0,0,0,0,0,2468.3
291,17,Assam,2006,216.968,289.066,1343.932,5.888,6.664,1063.183,1.849,1.349,653.597,0.19,0.096,391.073,0,0,0,101941,50661,49602,202204,1.429576072,0.032956816,0.00667148,0.000474768,0,11.275,0,0,0,0,1898.6
292,17,Assam,2007,230.253,329.792,1465.837,5.558,6.994,1172.503,1.828,1.323,633.717,0.186,0.095,345.879,0,0,0,102843,54315,55658,212816,1.54965792,0.03286407,0.006216638,0.000446395,0,11.275,0,0,0,0,2752.8
293,17,Assam,2008,245.757,402.06,1640.982,4.527,5.013,1015.547,1.704,1.242,633.531,0.164,0.085,416.196,0,0,0,115085,47442,57051,219577,1.831066095,0.02283026,0.00565633,0.000387108,0,23.915,0,0,0,0,2339.7
294,17,Assam,2009,251.37,443.679,1792.33,5.938,6.436,1085.972,1.921,1.383,646.913,0.173,0.087,323.25,0,0,0,124653,49236,66134,240022,1.848493055,0.026814209,0.005761972,0.000362467,0,17.097,0,0,0,0,2068.2
295,17,Assam,2010,251.633,500.155,1923.668,4.437,5.554,1178.949,1.963,1.4,636.397,0.176,0.086,318.025,0,0,0,129056,47150,71312,247518,2.020681324,0.022438772,0.005656154,0.000347449,0,11.899,0,0,0,0,2711.5
296,17,Assam,2011,252.53,469.142,1864.169,3.981,4.819,1136.29,2.118,1.699,730.554,0.181,0.092,485.697,0,0,0,151341,49002,75411,275754,1.701306237,0.017475721,0.006161289,0.000333631,0,13.972,0.007,0,0,0,1743.4
297,17,Assam,2012,246.189,508.666,2049.323,3.376,4.394,1057.199,2.353,2.109,813.602,0.171,0.096,514.057,0,0,0,135067,35877,44785,215729,2.357893468,0.020368147,0.009776154,0.000445003,0,27.094,0.068,0.009,0,0,2609.4
298,17,Assam,2013,248.447,516.303,2020.406,3.106,4.017,1018.927,2.396,7.671,3710.925,0.201,0.141,431.609,0,0,0,151047,41595,79886,272528,1.894495245,0.01473977,0.028147566,0.000517378,0,26.589,0.065,0.01,0,0,1816.4
299,17,Assam,2014,247.71,519.352,2065.41,2.336,2.843,1059.864,2.788,9.283,3111.82,0.207,0.195,704.236,0,0,0,155711,50081,80141,285931,1.816354295,0.009942958,0.032465875,0.000681983,0,26.493,0.06,0.01,0,0,2206.1
300,17,Assam,2015,246.716,509.454,2029.537,2.072,2.412,929.272,2.826,8.687,2400.091,0.218,0.152,566.156,0,0,0,167829,33253,39557,240641,2.117070657,0.01002323,0.036099418,0.000631646,0,31.631,0.06,0.011,0,0,2470.9
301,17,Assam,2016,244.998,509.881,2035.486,1.727,2.319,1147.714,3.11,9.069,2373.607,0.236,0.156,579.291,0,0,0,152246,37292,39484,229026,2.226301817,0.010125488,0.039598124,0.000681145,0,36.33,0,0.015,0,0,2266.9
302,17,Assam,2017,241.718,525.54,2119.7,1.758,2.439,1200.012,3.139,9.83,2665.867,0.222,0.152,568.044,0,0,0,155490,49648,44631,249763,2.104154739,0.009765257,0.039357311,0.000608577,0,37.095,0.194,0.108,0.006,0,2711.7
18,2,Bihar,2000,332.4545455,494.9090909,1413.013636,187.9090909,403.4545455,2095.854545,56.36363636,135.9090909,2263.847273,6.727272727,7.090909091,637.1281818,0.01,0.01,272.7272727,648821,163692,37604,850117,0.582165856,0.474587081,0.159871042,0.008341098,1.18E-05,180.055,169.583,32.42,0.524,0,1207
19,2,Bihar,2001,322.9090909,473,1398.093636,193.0909091,399.1818182,1985.400909,53.81818182,135.2727273,2352.902727,6.090909091,5.727272727,410.1927273,0.022727273,0.012727273,236.3636364,597517,111420,49090,758027,0.623988328,0.526606332,0.178453706,0.0075555,1.68E-05,175.401,173.891,31.255,0.087,0,1247
20,2,Bihar,2002,325.9090909,462.2727273,1362.852727,193.3636364,367.3636364,1841.990909,55,122.5454545,2172.526364,6.272727273,6.272727273,527.3436364,0.033636364,0.018181818,239.0372727,597517,111420,49090,758027,0.609836757,0.484631334,0.161663707,0.008275071,2.40E-05,177.711,174.18,31.562,0.18,0,1105.8
21,2,Bihar,2003,325.2736364,495.2581818,1465.653636,188.8045455,335.3572727,1713.149091,56,134.0909091,2261.242727,7.272727273,7.090909091,675.6090909,0.04,0.02,181.8181818,623581,45849,25677,695107,0.712492007,0.482454173,0.192906861,0.010201176,2.88E-05,179.72,170.761,32.002,1.018,0,1353.9
22,2,Bihar,2004,285.4645455,224.7418182,761.0072727,184.3327273,296.6745455,1550.265455,54.96636364,136.9572727,2385.415455,6.557272727,5.471818182,835.2263636,0.05,0.023636364,176.2681818,618268,70370,43597,732235,0.306925807,0.405163022,0.187040052,0.007472762,3.23E-05,148.287,166.821,32.67,1.182,0.006,1147.8
23,2,Bihar,2005,295.5690909,337.2072727,1077.481818,181.9790909,262.2009091,1363.201818,60.11818182,138.1681818,2182.124545,5.699090909,5.355454545,892.2554545,0.081818182,0.04,223.6318182,688261,131957,98765,918983,0.366935267,0.285316387,0.150349007,0.005827588,4.35E-05,158.117,166.027,35.576,0.655,0.006,907.8
24,2,Bihar,2006,305.8218182,457.0890909,1538.745455,188.7954545,377.78,1936.339091,57.29454545,158.6972727,2554.31,5.844545455,4.928181818,768.4227273,0.168181818,0.082727273,311.6363636,809370,179076,83250,1071696,0.426510028,0.352506681,0.148080494,0.004598489,7.72E-05,179.352,172.796,35.476,0.79,0.009,1052.8
25,2,Bihar,2007,322.18,406.6790909,1219.200909,196.5018182,459.1236364,2263.624545,56.47454545,157.8881818,2609.669091,6.251818182,6.743636364,9023.138182,0.110909091,0.079090909,439.23,892641,183917,77955,1154513,0.352251634,0.397677321,0.136757388,0.005841109,6.85E-05,180.673,177.729,36.262,0.343,0.014,1600.2
26,2,Bihar,2008,299.6136364,485.4918182,1513.054545,193.9790909,407.7072727,2013.137273,40.09363636,103.3663636,2178.906364,5.487272727,6.367272727,1089.185455,0.157272727,0.077272727,224.5972727,938458,253012,165543,1357013,0.357765046,0.300444633,0.076171977,0.004692124,5.69E-05,180.052,176.228,35.614,0.317,0.106,1197.7
27,2,Bihar,2009,292.1309091,329.62,1119.721818,200.1572727,414.8827273,2023.3,58.24818182,140.4027273,2298.777273,5.248181818,5.311818182,854.6918182,0,0,0,894519,247439,167994,1309952,0.251627541,0.316715977,0.107181582,0.004054972,0,158.64,177.375,37.202,0.181,0.096,889.3
28,2,Bihar,2010,258.6727273,282.9681818,1079.688182,190.9263636,463.0936364,2346.685455,59.42909091,191.6563636,3023.464545,5.176363636,5.399090909,859.9627273,0.033636364,0.033636364,545.4545455,908138,289592,155840,1353570,0.209053231,0.342127586,0.141593241,0.003988778,2.49E-05,148.97,177.983,38.961,0.199,0.052,629.2
29,2,Bihar,2011,304.6318182,748.9063636,2447.11,194.7190909,593.7218182,3034.781818,63.35272727,232.4609091,3404.272727,5.399090909,6.982727273,1054.932727,0.073636364,0.075454545,552.2536364,973206,289610,107136,1369952,0.546666134,0.433388774,0.169685441,0.00509706,5.51E-05,186.204,183.52,41.501,0.279,0.006,1097.1
30,2,Bihar,2012,299.8990909,756.5472727,2439.843636,200.7,561.3,2756.122727,63.03545455,250.5445455,3909.221818,5.589090909,7.7,1193.596364,0.069090909,0.07,547.3890909,1111155,325598,90031,1526784,0.495516899,0.367635501,0.164099536,0.005043281,4.58E-05,187.288,189.833,41.115,0.53,0.012,1032.4
31,2,Bihar,2013,286.4363636,604.51,2057.133636,195.3463636,557.7027273,2831.766364,66.57454545,264.0236364,3759.986364,5.576363636,6.394545455,1044.449091,0.081818182,0.083636364,551.8627273,954952,209845,95985,1260782,0.479472264,0.442346676,0.2094126,0.005071888,6.63E-05,180.406,184.926,43.921,0.19,0.007,1069.9
32,2,Bihar,2014,296.6745455,749.24,2503.430909,195.8572727,324.5654545,1630.110909,64.23,225.3427273,3260.050909,5.453636364,5.228181818,876.7145455,0.052727273,0.053636364,457.4781818,999911,235111,111169,1346194,0.556561684,0.241098575,0.167392461,0.003883676,3.98E-05,192.698,185.903,41.316,0.201,0.011,1061
33,2,Bihar,2015,293.8490909,618.3863636,2132.769091,191.8881818,430.5872727,2292.102727,64.08727273,228.8327273,3431.626364,5.398181818,5.323636364,800.4236364,0.045454545,0.045454545,454.5454545,1249792,340902,106162,1696852,0.364431526,0.253756528,0.13485721,0.00313736,2.68E-05,192.121,183.692,42.164,0.215,0.007,872.7
34,2,Bihar,2016,303.6154545,748.9790909,2479.702727,191.4372727,544.1681818,2797.116364,65.53727273,349.6090909,4322.597273,5.396363636,6.043636364,1018.943636,0.088181818,0.09,459.1636364,1053007,308847,146722,1508572,0.496482164,0.360717408,0.231748363,0.004006197,5.97E-05,196.076,184.278,45.438,0.542,0.007,1158
35,2,Bihar,2017,300.6345455,735.7418182,2429.443636,191.0281818,554.9363636,2874.510909,61.58636364,283.7045455,4158.883636,5.292727273,6.107272727,1028.197273,0.051818182,0.052727273,276.3172727,1113220,386243,158112,1657577,0.443865846,0.334787683,0.171156179,0.003684458,3.18E-05,200.147,184.589,44.458,0.361,0,1112
234,14,Chhattisgarh,2000,628.2933333,394.8866667,633.42,12.97833333,11.915,1118.926667,15.56333333,20.94666667,1187.495,23.34666667,12.02333333,561.6683333,5.701666667,5.331666667,924.0866667,147875,74726,21149,243750,1.620047863,0.048882051,0.085935043,0.049326496,0.021873504,152.268,6.293,0.002,0.138,0.327,906.3
235,14,Chhattisgarh,2001,635.0183333,845.6216667,1333.016667,16.31,17.24833333,1210.546667,15.64,11.61833333,742.6333333,28.25,20.76166667,743.7766667,5.635,6.96,1254.043333,173687,73874,19487,267048,3.166553079,0.064588888,0.043506536,0.077745075,0.02606273,178.042,8.672,0.003,0.553,0.46,1600.1
236,14,Chhattisgarh,2002,629.61,439.145,690.6016667,15.47666667,16.43333333,1263.933333,15.66,20.43333333,1296.635,29.26333333,18.84666667,646.36,5.725,6.356666667,1231.58,157862,70822,21648,250332,1.754250356,0.065646155,0.081624935,0.075286686,0.025392945,162.747,8.572,0.007,1.34,0.5,990.2
237,14,Chhattisgarh,2003,638.165,927.94,1435.903333,17.68833333,18.10333333,1182.303333,16.43166667,22.51,1246.073333,34.115,32.88833333,932.425,6.053333333,6.708333333,1076.033333,163353,63138,20975,247466,3.749767645,0.073154831,0.090961991,0.132900412,0.027108101,163.238,9.788,0.012,2.663,0.892,1694.3
238,14,Chhattisgarh,2004,640.645,764.4683333,1160.213333,16.54333333,14.205,1026.13,16.31,23.325,1371.416667,38.89,19.94833333,557.1533333,5.681666667,6.35,1222.666667,230363,96867,35039,362269,2.110222882,0.039211194,0.064385857,0.055064975,0.017528411,184.855,8.967,0.01,4.425,0.62,1144.5
239,14,Chhattisgarh,2005,640.645,764.4683333,1160.213333,16.54333333,14.205,1026.13,16.31,23.325,1371.416667,38.89,19.94833333,557.1533333,5.681666667,6.35,1222.666667,232086,104402,37830,374318,2.042296479,0.037949017,0.062313327,0.053292477,0.016964186,193.085,8.752,0.008,5.715,0.567,1287.2
240,14,Chhattisgarh,2006,627.2733333,884.56,1359.071667,16.18166667,14.2,1052.851667,16.93333333,18.26333333,1069.1,40.44833333,28.70833333,691.3533333,5.473333333,5.92,1098.503333,272220,116002,48009,436231,2.027733013,0.032551561,0.041866198,0.065809934,0.013570792,209.003,8.73,0.39,7.013,0.557,1317.7
241,14,Chhattisgarh,2007,650.4833333,939.1633333,1403.995,15.84,17.42666667,1308.356667,16.765,26.19166667,1433.11,40.58666667,35.4,842.29,5.276666667,6.666666667,1342.176667,272258,116966,52650,441873,2.125414618,0.039438179,0.059274196,0.080113517,0.015087291,212.425,9.33,0.403,9.14,0.37,1281.2
242,14,Chhattisgarh,2008,654.805,784.585,1192.546667,15.80833333,16.23666667,1167.703333,16.56666667,23.31166667,1268.751667,39.57833333,31.72333333,774.4483333,5.011666667,6.298333333,1324.345,267605,134260,60951,462816,1.695241738,0.035082337,0.050369189,0.068544159,0.01360872,212.505,9.838,0.463,11.572,0.195,1108.5
243,14,Chhattisgarh,2009,639.6,724.5516667,1091.833333,18.19833333,19.82166667,1280.826667,16.95333333,24.23,1444.266667,43.98666667,38.36166667,885.62,5.101666667,7.51,1527.755,315822,162320,58993,537135,1.348919111,0.036902579,0.045109702,0.071419041,0.013981587,201.497,10.99,0.522,12.702,0.293,956.6
244,14,Chhattisgarh,2010,637.8683333,1059.436667,1600.635,18.54666667,21.225,1385.493333,17.11666667,30.93333333,1651.911667,37.44833333,35.63,980.5483333,4.833333333,7.068333333,1296.736667,321993,171185,68989,562167,1.884558622,0.037755685,0.055025167,0.063379743,0.012573369,218.903,11.342,0.643,13.925,0.477,1306.6
245,14,Chhattisgarh,2011,656.6383333,1050.136667,1564.346667,17.475,22.52333333,1509.388333,17.90666667,29.63666667,1561.585,43.37,43.45833333,973.52,4.778333333,6.31,1312.913333,356400,177334,61840,595574,1.763234571,0.037817859,0.049761519,0.072968822,0.010594821,224.603,13.017,1.503,16.17,0.59,1302.7
246,14,Chhattisgarh,2012,663.6966667,1308.068333,1913.106667,17.03833333,23.87,1628.723333,19.47333333,37.52166667,1809.638333,44.645,50.81,1182.538333,4.9,6.748333333,1417.366667,381586,177612,42264,601462,2.174814591,0.03968663,0.062384102,0.08447749,0.011219883,234.138,12.785,1.887,18.092,0.618,1377.4
247,14,Chhattisgarh,2013,664.625,1183.791667,1758.093333,17.50666667,23.45666667,1532.33,20.59833333,42.41666667,1953.341667,48.29333333,36.92666667,808.7066667,4.863333333,7.066666667,1531.963333,358849,162655,47745,569249,2.079567407,0.041206338,0.074513379,0.064869094,0.012414017,234.467,13.245,1.797,21.203,0.6,1420
248,14,Chhattisgarh,2014,672.6216667,1329.626667,1939.225,17.19833333,25.55333333,1799.45,20.84333333,39.17333333,1813.913333,48.87833333,51.855,1151.665,4.846666667,6.798333333,1420.446667,372986,175374,56724,605084,2.197424931,0.042231051,0.064740323,0.085698845,0.011235355,240.337,13.052,2.075,20.13,0.592,1278.7
249,14,Chhattisgarh,2015,659.9583333,859.055,1263.07,17.63333333,23.72333333,1601.388333,21.06333333,39.62,1730.636667,46.82,36.47666667,794.675,4.84,6.208333333,1386.686667,390782,189742,57113,637637,1.347247729,0.037205076,0.062135667,0.057206007,0.00973647,232.047,13.563,2.253,20.918,0.687,1117.6
250,14,Chhattisgarh,2016,675.43,1465.545,2092.781667,17.01833333,25.18333333,1757.761667,20.09166667,51.55333333,2411.798333,48.44333333,56.385,1172.348333,4.455,7.82,1807.776667,388944,220990,63418,673353,2.176488409,0.037399898,0.07656212,0.083737653,0.011613522,245.332,13.655,2.012,22.09,0.568,1315.8
251,14,Chhattisgarh,2017,662.7716667,958.175,1442.498333,17.03166667,23.60666667,1544.315,19.93666667,51.15833333,2365.416667,55.83666667,55.28,951.1366667,4.235,5.353333333,1368.09,330081,169002,51378,550461,1.74067736,0.042885266,0.092937253,0.100424917,0.009725182,228.727,15.281,2.239,36.284,0.444,1124.4
36,3,Gujarat,2000,38.29444444,34.29444444,659.7122222,19.86111111,43.66666667,2187.952222,25.66666667,20.52222222,657.8538889,1.411111111,0.661111111,550.1866667,101.2277778,41.08333333,685.9933333,498963,195671,56006,750640,0.04568694,0.058172582,0.027339633,0.00088073,0.054731074,20.6,17.861,1.378,0.192,5.873,550.6
37,3,Gujarat,2001,38.77777778,58.22222222,992.2161111,24.56111111,57.61111111,2383.886667,27.24444444,53.63888889,1447.756111,2.594444444,1.438888889,604.9427778,104.1277778,145.4055556,1280.356667,605640,240232,69362,915234,0.063614575,0.062946865,0.058606749,0.001572154,0.158872546,20.353,21.433,1.14,0.751,6.81,849
38,3,Gujarat,2002,34.92777778,46.58333333,872.9361111,26.60555556,51.9,2103.708333,28.02222222,47.19444444,1233.702222,3.194444444,1.705555556,540.0077778,110.3,60.33333333,852.1577778,510793,207046,71593,789432,0.059008671,0.065743471,0.059782786,0.002160484,0.076426258,18.017,21.944,1.582,0.764,7.583,637.2
39,3,Gujarat,2003,36.18888889,66.28888889,1032.525556,43.31111111,113.1394444,2392.967778,26.91111111,46.21666667,1338.152778,8.311111111,7.35,800.99,111.3,248.755,1909.455,687549,255281,73497,1016326,0.065224041,0.111322001,0.045474254,0.007231931,0.244759064,22.719,35.217,1.69,1.857,8.082,1160.3
40,3,Gujarat,2004,37.74444444,66.47222222,983.6694444,42.13888889,100.3055556,2379.031111,25.52777778,22.91666667,834.7105556,6.816666667,5.472222222,707.125,110.2777778,100.6666667,1105.89,754064,296263,96223,1146550,0.05797586,0.087484676,0.019987499,0.004772772,0.087799631,23.153,37.122,2.235,1.958,0,1005.8
41,3,Gujarat,2005,37.38333333,71.31111111,1149.977222,47.71111111,128.8444444,2611.397778,25.38333333,40.13333333,1272.896111,6.977777778,7.016666667,973.5083333,107.8888889,186.5611111,1632.051667,834737,328458,116729,1279924,0.055715114,0.100665699,0.031356028,0.005482096,0.145759523,23.467,44.639,2.019,3.2,8.456,1316.4
42,3,Gujarat,2006,38.29444444,63.4,998.2122222,59.57222222,155.0833333,2593.518889,24.87222222,16.76111111,425.4961111,10.94444444,10.4,1016.045556,102.9166667,102.8,1230.018333,927575,361128,120088,1408791,0.045003127,0.11008257,0.011897514,0.007382216,0.07297037,24.969,52.767,2.289,2.622,11,1478
43,3,Gujarat,2007,42.14444444,81.9,1131.141111,70.77222222,213.2055556,2962.195556,23.55555556,32.39388889,1132.573889,11.93333333,11.67777778,934.6511111,103.1722222,183.2722222,1693.545,1052630,424522,146107,1623259,0.050454056,0.131344139,0.019956081,0.007194032,0.112903869,27.25,62.828,3.211,4.624,12.34,1178.9
44,3,Gujarat,2008,41.51666667,72.38333333,984.4816667,60.63333333,144.0333333,2374.952222,23.27222222,33.47777778,1167.626667,9.744444444,9.822222222,1009.583333,105.9666667,147.8272222,1460.605556,1068828,465170,182990,1716988,0.042157157,0.08388721,0.019497968,0.005720612,0.086096829,25.608,55.806,3.656,3.006,15.494,911.1
45,3,Gujarat,2009,37.75,71.83333333,1036.777222,48.77777778,130.6277778,2653.42,22.87222222,22.03333333,864.9744444,7.344444444,6.938888889,933.59,101.2555556,97.60555556,1205.022222,1101603,491667,206451,1799721,0.039913594,0.072582238,0.012242638,0.003855536,0.054233715,24.486,47.539,3.269,4.456,13.7,641.6
46,3,Gujarat,2010,44.89444444,92.54444444,1045.095,88.25555556,278.5222222,3065.43,31.41666667,54.33888889,1482.015,9.75,11.1,1242.434444,106.7611111,198.6111111,1757.922222,1241219,517996,179938,1939153,0.047724158,0.143630865,0.028021971,0.005724149,0.102421578,26.753,52.778,1.482,4.329,10.26,1088.7
47,3,Gujarat,2011,46.41666667,99.42777778,1364.142778,75.03333333,226.2277778,3022.794444,28.66055556,43.7,940.8183333,13.32777778,15.18333333,1158.093333,93.68333333,150.9333333,1672.645556,1183299,417019,132739,1733057,0.057371326,0.130536836,0.025215558,0.008761012,0.087090807,28.156,50.544,3.63,3.828,17.7,890.5
48,3,Gujarat,2012,38.95,83.18333333,1214.521111,56.86111111,163.5555556,2921.065556,25.43333333,43.92222222,1331.275,7.561111111,7.394444444,1009.597222,71.4,42.09722222,1301.247778,1007694,257817,76458,1341969,0.061986032,0.121877298,0.032729685,0.005510145,0.031369743,0,0,0,0,0,714
